--------MACHINE INFORMATION--------

Processor: Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz
Java.vm.version: 25.45-b02
Java.runtime.version: 1.8.0_45-b14
Java.class.version: 52.0
Sun.management.compiler: HotSpot 64-Bit Tiered Compilers
Java.vm.specification.version: 1.8
OS Name: Mac OS X
OS Version: 10.10.5
OS Arch: x86_64
Available Processors: 8

--------TEST RESULTS--------
 DATE ,MAXATTR, MAXFOWARD, MAXBACKWARD, GAP, MINSUPPORT, MAXNODES, EFGS, NODES, NUMATTR, ATTRBERN, EDGEBERN, NODES/EFG, P1, P2, P3, EDGE WEIGHT, P1, P2, P3, NODE WEIGHT, P1, P2, P3, ATTR WEIGHT, P1, P2, P3, PATNODE/EFG, P1, P2, P3, PATEFG, PATNODE, PATPROB, TIME(ms), NUMEDGES, TOTALSUBGRAPHS, HOTSUBGRAPHS, 0-EDGE, 1-EDGE, 2-EDGE, 3-EDGE, 4-EDGE, 5-EDGE
31/08/2015 02:36:33,5,5,5,0,0.14,10,10,10000,10,0.25,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,3134,21132,0,10,10
31/08/2015 02:36:36,5,5,5,0,0.14,10,10,10000,10,0.3,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:36:41,5,5,5,0,0.14,10,10,10000,10,0.3,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,3709,21193,0,10,10
31/08/2015 02:36:44,5,5,5,0,0.14,10,10,10000,10,0.31,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:36:49,5,5,5,0,0.14,10,10,10000,10,0.31,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4074,21150,0,10,10
31/08/2015 02:36:52,5,5,5,0,0.14,10,10,10000,10,0.32,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:36:57,5,5,5,0,0.14,10,10,10000,10,0.32,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4193,21132,0,10,10
31/08/2015 02:37:00,5,5,5,0,0.14,10,10,10000,10,0.33,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:37:05,5,5,5,0,0.14,10,10,10000,10,0.33,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4483,21153,0,11,10,1
31/08/2015 02:37:09,5,5,5,0,0.14,10,10,10000,10,0.34,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:37:14,5,5,5,0,0.14,10,10,10000,10,0.34,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4723,21132,0,11,10,1
31/08/2015 02:37:17,5,5,5,0,0.14,10,10,10000,10,0.35,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:37:23,5,5,5,0,0.14,10,10,10000,10,0.35,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4870,21152,0,14,10,4
31/08/2015 02:37:26,5,5,5,0,0.15,10,10,10000,10,0.2,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
